wav_filepath,wav_filesize,duration,transcript
data/raw/audio/sm04500901002.wav,145084,4.532,u davno doba onda kada su se želje još ispunjavale
data/raw/audio/sm04500803029.wav,85270,2.663,ništa ne posumljavši stade pred nju
data/raw/audio/sm04500603077.wav,43484,1.357,ribar se sav zgrozio
data/raw/audio/sm04500805047.wav,86286,2.695,i pročita natpis ispisan zlatnim slovima
data/raw/audio/sm04500702068.wav,64364,2.01,i naskoro ga nestade među drvećem
data/raw/audio/sm04501002063.wav,94046,2.938,da takav priprost momak koga svi nazivaju bukvanom
data/raw/audio/sm04500501032.wav,100764,3.147,navukoše na nju star siv haljinac
data/raw/audio/sm04500502051.wav,71884,2.245,a za njima i sve druge ptičice kljuc kljuc
data/raw/audio/sm04500502023.wav,16424,0.512,a za njima
data/raw/audio/sm04500203053.wav,170082,5.314,vi samo ostanite ovdje a ja ću u šumi već i sam obračunati s divovima
data/raw/audio/sm04500701063.wav,70214,2.193,i samo dođoh da se malko ugrijem
data/raw/audio/sm04500102026.wav,58374,1.823,u postelji baka
data/raw/audio/sm04500801017.wav,119422,3.731,kralj one zemlje nakon godinu dana
data/raw/audio/sm04500704030.wav,148844,4.65,ispraznio je vreću ne pomišljajući da bi tkogod u taj pozni sat tuda naišao
data/raw/audio/sm04500702029.wav,36924,1.153,nemojte me gaziti
data/raw/audio/sm04500102067.wav,30138,0.94,i tako
data/raw/audio/sm04500804054.wav,137724,4.303,preko sedam brežuljaka kući sedam patuljaka
data/raw/audio/sm04500801052.wav,98112,3.065,stijesni joj se oko srca
data/raw/audio/sm04500504065.wav,57806,1.805,kraljević međuto
data/raw/audio/sm04500401027.wav,22876,0.714,te ju upitao
data/raw/audio/sm04500902073.wav,91644,2.862,žabom ondje dok ste bili
data/raw/audio/sm04500504008.wav,94254,2.944,mati joj nato pruži nož i reče
data/raw/audio/sm04500901016.wav,57564,1.798,svojom najdražom igračkom
data/raw/audio/sm04500301070.wav,115004,3.592,na faladi ću ja jahati a ti ćeš na mome kljusetu
data/raw/audio/sm04500703016.wav,79376,2.479,i uvijajući nogama pod težinom pune vreće
data/raw/audio/sm04500602086.wav,90142,2.816,idi iverku i zatraži da budemo kralj i kraljica
data/raw/audio/sm04500101065.wav,46114,1.44,u sebi govorio
data/raw/audio/sm04500502075.wav,42684,1.333,srebrom vezene
data/raw/audio/sm04501002021.wav,137246,4.288,i onih sedmero nevoljnika što su se prilijepili i nanizali jedno za drugim
data/raw/audio/sm04500803051.wav,141134,4.409,već ću ja štogod smisliti da je dokrajčim jednom zauvijek
data/raw/audio/sm04500401099.wav,32644,1.019,te osluhnuo
data/raw/audio/sm04500503006.wav,68284,2.132,pokraj čađave uljanice
data/raw/audio/sm04500504097.wav,70206,2.193,za svoju zlobu i podmuklost
data/raw/audio/sm04500101092.wav,69334,2.165,i kako bi koji cvijet ubrala
data/raw/audio/sm04501002114.wav,64468,2.013,pa ću ti evo pomoći i sada
data/raw/audio/sm04500603059.wav,102924,3.215,ne može on to nikako branio se muž
data/raw/audio/sm04500401058.wav,28270,0.882,zamuca on
data/raw/audio/sm04500302090.wav,57674,1.801,ona i sad najprije sjede
data/raw/audio/sm04500804090.wav,55964,1.748,ne mogu te u život dozvati
data/raw/audio/sm04500901059.wav,127564,3.985,silno se obradovala kraljevna kad je opet ugledala svoju lijepu igračku
data/raw/audio/sm04500401081.wav,78126,2.44,kad je čarobnica htjela matovilki unutra
data/raw/audio/sm04500204126.wav,49966,1.56,leže sa ženom u postelju
data/raw/audio/sm04500604095.wav,119242,3.725,oko nje stoje mnogi duhovnici i crkveni velikodostojnici
data/raw/audio/sm04500802102.wav,50354,1.572,pritvrdiše patuljci
data/raw/audio/sm04500303079.wav,121724,3.803,kad je vidio ljepotu i razabrao vrline svoje prave zaručnice
data/raw/audio/sm04501002112.wav,90284,2.82,već sam te jednom nagradio zbog tvoga dobrog srca
data/raw/audio/sm04500601035.wav,26684,0.833,dočeka ga žena
data/raw/audio/sm04501002011.wav,40286,1.258,što imaše kćer
data/raw/audio/sm04500701053.wav,84282,2.632,a nato im ona objasni kako je ono očito bio
data/raw/audio/sm04500805096.wav,62238,1.944,a na to joj ogledalo odgovori
data/raw/audio/sm04500601027.wav,29564,0.922,otpovrnu ribar
data/raw/audio/sm04500104001.wav,45086,1.408,joringel se ukipio
data/raw/audio/sm04500101115.wav,80664,2.519,krenu ravno k postelji
data/raw/audio/sm04500203033.wav,124036,3.875,bojao se da bi ih junak mogao sve poubijati
data/raw/audio/sm04501002115.wav,25166,0.785,to reče
data/raw/audio/sm04500805109.wav,69724,2.178,tek što je stupila na one dvore
data/raw/audio/sm04500204047.wav,61004,1.905,i zvijer ostade uhvaćena
data/raw/audio/sm04500802012.wav,64322,2.009,u kućici bilo sve maleno
data/raw/audio/sm04500202081.wav,47640,1.487,nego sam skočio preko drveta
data/raw/audio/sm04500602025.wav,45500,1.421,kad je izveslao na more
data/raw/audio/sm04500702067.wav,77884,2.433,medvjed brzo odgega naprijed
data/raw/audio/sm04500204118.wav,66924,2.09,ali kraljev oružar
data/raw/audio/sm04500101032.wav,115588,3.611,i nemoj zvjerati naokolo i po kutovima zavirivati
data/raw/audio/sm04500901075.wav,171564,5.36,kraljevna brže bolje zalupi vratima i vrati se za stol ali sva u strahu
data/raw/audio/sm04500101054.wav,39984,1.248,jučer smo pekli
data/raw/audio/sm04501002117.wav,65086,2.033,kad je kralj vidio čudesni brod
data/raw/audio/sm04500103028.wav,104052,3.25,da bi se jednom mogli u povjerenju i na miru porazgovoriti
data/raw/audio/sm04500201040.wav,64514,2.015,mlatnuo je nesmiljeno
data/raw/audio/sm04500804049.wav,70044,2.188,ali tko bi u nju samo zagrizao
data/raw/audio/sm04500804035.wav,264044,8.25,al je ljepša sneguljica preko sedam brežuljaka pokraj sedam patuljaka
data/raw/audio/sm04500104008.wav,146926,4.59,a slavuja nestalo odnjela ga nakaza sa sobom
data/raw/audio/sm04500104039.wav,115004,3.592,i sve druge ptice u prostoriji dodirnuo je čarobnim cvijetom
data/raw/audio/sm04500203057.wav,126924,3.965,krojačić ne budi lijen napuni epove kamenjem
data/raw/audio/sm04500702054.wav,64364,2.01,moraju oni boraviti dolje
data/raw/audio/sm04500501056.wav,110044,3.438,dogodilo se jednog dana da se otac spremao na sajam
data/raw/audio/sm04500604046.wav,58442,1.825,još danas moram
data/raw/audio/sm04500104045.wav,102762,3.21,iziđe pogurena starica sva užutjela i koštunjava
data/raw/audio/sm04500601102.wav,31644,0.988,oduševljeno će
data/raw/audio/sm04500804038.wav,86604,2.705,sva se tresla od golemog bijesa
data/raw/audio/sm04500202071.wav,89694,2.802,ali krojačić bio preslab da drži savijeno drvo
data/raw/audio/sm04500901026.wav,76444,2.388,i nestala potonula
data/raw/audio/sm04501002069.wav,40678,1.27,odbesjedi bukvan
data/raw/audio/sm04501001042.wav,186684,5.832,već ću ja ulučiti zgodu da iščupam jedno reče u sebi najstarija kći
data/raw/audio/sm04500803066.wav,73634,2.3,i pala na tlo kao mrtva
data/raw/audio/sm04500601084.wav,71324,2.228,kad se ribar vrnuo imade što vidjeti
data/raw/audio/sm04500701015.wav,164364,5.135,kad vidje da su budne ono tiho ustade ljubazno ih pogleda
data/raw/audio/sm04500801032.wav,71244,2.225,i kad je kraljica opet upitala ogledalo
data/raw/audio/sm04500402078.wav,127116,3.971,dvije njezine suze radosnice kapnuše na njegove oči
data/raw/audio/sm04500804007.wav,47804,1.492,prošao kroz kosu
data/raw/audio/sm04500103061.wav,31450,0.981,plamenih očiju
data/raw/audio/sm04500202092.wav,50444,1.575,i prenoći kod nas
data/raw/audio/sm04500204068.wav,63244,1.975,lovce krojač nije poveo sa sobom
data/raw/audio/sm04500602021.wav,64432,2.012,muž i protiv volje obeća
data/raw/audio/sm04500101111.wav,71006,2.218,vuk pritisnu kvaku
data/raw/audio/sm04500101045.wav,39984,1.248,pozdravi je vuk
data/raw/audio/sm04501001028.wav,132524,4.14,ono se kiselo pivo prometnulo u izvrsno vino
data/raw/audio/sm04500803055.wav,228188,7.13,preobrazi se u drugu staricu i takva krenu preko sedam brežuljaka kući sedam patuljaka
data/raw/audio/sm04500502072.wav,93004,2.905,zlato srebro baci na me
data/raw/audio/sm04500202026.wav,72762,2.272,dobro da si ga hitnuo preuze krojač
data/raw/audio/sm04500503015.wav,98204,3.067,kad bi drugi po nju došli on bi im rekao
data/raw/audio/sm04501002061.wav,44954,1.403,ali se kralj mrgodio
data/raw/audio/sm04500701033.wav,167962,5.247,jedna bila poput cvijetova jednog grma a druga nalik na cvijetove drugoga
data/raw/audio/sm04500103053.wav,126726,3.959,tužno mi poje ptičica poj ptičica
data/raw/audio/sm04500201071.wav,144520,4.515,gledaš ti po širokom svijetu oko sebe gledaš je li
data/raw/audio/sm04500702069.wav,42124,1.315,pošto izminu neko vrijeme
data/raw/audio/sm04500804043.wav,49724,1.552,te ondje načini jabuku
data/raw/audio/sm04500102016.wav,30510,0.952,bože dragi
data/raw/audio/sm04500802039.wav,83226,2.599,kad se sasvim umračalo
data/raw/audio/sm04500804022.wav,50684,1.583,a kako ga izvadiše iz kose
data/raw/audio/sm04500704028.wav,105564,3.297,zatekoše patuljka kako iz vreće istresa drago kamenje
data/raw/audio/sm04500204142.wav,57324,1.79,i tako je krojačić
data/raw/audio/sm04500604096.wav,90682,2.832,a do nogu joj ničice pali kraljevi
data/raw/audio/sm04500103006.wav,71050,2.219,dok bi se uvečer opet prevrgla
data/raw/audio/sm04500204127.wav,55404,1.73,kad je mislila da je on usnuo
data/raw/audio/sm04500202077.wav,77244,2.413,zar nemaš snage da držiš slabašnu šibu
data/raw/audio/sm04500302071.wav,65546,2.047,lovio ga momak i jurio za njim
data/raw/audio/sm04500803013.wav,63916,1.996,nitko je takvu ne bi prepoznao
data/raw/audio/sm04500805007.wav,64206,2.005,raskopčaše joj oplećak
data/raw/audio/sm04500801055.wav,143202,4.474,i samo je gledala u lišće na drveću ne znajući što bi
data/raw/audio/sm04500605021.wav,73644,2.3,ta natrčao se on toga cijelog dana
data/raw/audio/sm04500101071.wav,145310,4.54,tako je mislio vuk dok je malko išao pokraj crvenkapice
data/raw/audio/sm04500203062.wav,82138,2.565,div dugo nije ništa osjetio
data/raw/audio/sm04500301083.wav,77884,2.433,a prava kraljevna morade ostati dolje
data/raw/audio/sm04500501096.wav,60684,1.895,baš se udobrovoljiše
data/raw/audio/sm04500702043.wav,51644,1.613,a one se na nj toliko privikle
data/raw/audio/sm04500103005.wav,47418,1.48,ili pak u sovu
data/raw/audio/sm04500502099.wav,18924,0.59,pa joj reče
data/raw/audio/sm04500702065.wav,106844,3.337,a snjeguljici se učini da je onuda zlato prosijalo
data/raw/audio/sm04500701044.wav,184794,5.773,srna mirno pasla kraj njih jelen veselo skakao onuda
data/raw/audio/sm04500504096.wav,99806,3.118,i tako podle maćehine kćeri bijahu
data/raw/audio/sm04500601028.wav,32124,1.002,ne pada mi na um
data/raw/audio/sm04500704026.wav,123644,3.862,nastaviše one put u grad za svojim poslom
data/raw/audio/sm04501002044.wav,128606,4.018,a iskapio sam doduše bačvu vina ali što je već jedna kap
data/raw/audio/sm04500802051.wav,79200,2.474,tko je nabadao mojom viljuškom
data/raw/audio/sm04500504030.wav,125064,3.907,on ju nato kao svoju zaručnicu vinu sebi na konja
data/raw/audio/sm04500601029.wav,69244,2.163,nemoj rijeći trošiti nego idi s milim bogom
data/raw/audio/sm04500503034.wav,148494,4.639,naredio je da cijelo stubište namažu smolom
data/raw/audio/sm04500301002.wav,122606,3.83,nekoć vam živjela kraljica što je obudovjela
data/raw/audio/sm04500302094.wav,32730,1.021,da za njom segne
data/raw/audio/sm04500801047.wav,143458,4.482,ta ionako će te ubrzo razderati šumske zvijeri
data/raw/audio/sm04500104020.wav,177806,5.555,ubrao je jarki cvijet i s njime otišao vještičinu dvorcu i gle čuda
data/raw/audio/sm04500402016.wav,53418,1.668,pa kad ju je on najposlije upitao
data/raw/audio/sm04500701014.wav,135564,4.235,probudiše se u cik zore te opaziše kako kraj njih sjedi
data/raw/audio/sm04500103002.wav,143866,4.494,ono vam nekoć stajo star dvorac usred velike guste šume
data/raw/audio/sm04501002027.wav,124606,3.893,svakojako zanovijetati i prigovarati te ovo te ono
data/raw/audio/sm04500901034.wav,166764,5.21,žabu što je iz vode isturila debelu i ružnu glavu na površje
data/raw/audio/sm04500204007.wav,80844,2.525,pa odjahaše u šumu da sami vide
data/raw/audio/sm04500101080.wav,68590,2.142,poigravaju kroz granje
data/raw/audio/sm04500101097.wav,38498,1.202,ravno
data/raw/audio/sm04500805111.wav,61084,1.907,riječ joj u grlu zape
data/raw/audio/sm04500103041.wav,75416,2.355,i joringel zapao u neku mujnost
data/raw/audio/sm04500902066.wav,51724,1.615,a henrik mu odgovori
data/raw/audio/sm04500502087.wav,35644,1.113,uzeo ju za ruku
data/raw/audio/sm04500605017.wav,60844,1.9,san joj nije išao na oči
data/raw/audio/sm04500504039.wav,94740,2.959,i krivu zaručnicu dopremi njezinoj kući
data/raw/audio/sm04500302117.wav,112778,3.523,falada sudbe klete a konjska joj glava ozgo uzvraća
data/raw/audio/sm04500603017.wav,38762,1.21,nevoljko će ribar
data/raw/audio/sm04500502056.wav,68124,2.127,poradovala se jadna
data/raw/audio/sm04500102021.wav,56516,1.765,dobro jutro bakice
data/raw/audio/sm04500502084.wav,27728,0.865,bijahu uvjerene
data/raw/audio/sm04500202046.wav,84764,2.647,div natovari deblo sebi na pleća
data/raw/audio/sm04500501085.wav,52444,1.637,ondje plakala i molila se
data/raw/audio/sm04500204055.wav,32836,1.025,povede životinju
data/raw/audio/sm04500402071.wav,45628,1.425,i dok je tako išao pustinjom
data/raw/audio/sm04500502007.wav,53964,1.685,maćeha joj naposljetku reče
data/raw/audio/sm04500802062.wav,109162,3.41,priđoše posteljama te će onda svi u jedan glas
data/raw/audio/sm04500303069.wav,98764,3.085,tako da je momku valjalo dobrano juriti za njim
data/raw/audio/sm04500702022.wav,89324,2.79,čupkale ga naslanjale se na nj
data/raw/audio/sm04500802113.wav,90160,2.816,brzo će ona doznati da si ovdje među nama
data/raw/audio/sm04500902018.wav,89004,2.78,najposlije će žaba zadovoljno
data/raw/audio/sm04500301003.wav,40686,1.27,postala je udovicom
data/raw/audio/sm04500502065.wav,44124,1.377,odbrza od kuće
data/raw/audio/sm04500603014.wav,22764,0.71,što je
data/raw/audio/sm04500702010.wav,53562,1.672,a potom doleprša i grlica
data/raw/audio/sm04500501031.wav,69164,2.16,i pograbiše njezine lijepe haljine
data/raw/audio/sm04500703022.wav,56144,1.753,na velika skakavca
data/raw/audio/sm04500803016.wav,79600,2.486,evo lijepe robe na prodaju
data/raw/audio/sm04500601041.wav,51244,1.6,pa sam ga pustio da otplovi dalje
data/raw/audio/sm04500805108.wav,62444,1.95,i zato ode na slavlje
data/raw/audio/sm04500204144.wav,105964,3.31,a njima to bilo i te kako po ćudi jer ih je vepar više
data/raw/audio/sm04500901082.wav,91644,2.862,a kako sam za njom plakala žaba mi ju je izvadila iz vode
data/raw/audio/sm04500103057.wav,57106,1.783,joringel svrnu pogled na nju
data/raw/audio/sm04500402014.wav,94764,2.96,on poče ljubazno s njome razgovarati te joj pripovjedi
data/raw/audio/sm04500902034.wav,72364,2.26,i ja bih da spavam kao i ti
data/raw/audio/sm04500101030.wav,56888,1.776,ne zaboravi joj nazvati
data/raw/audio/sm04500301055.wav,36526,1.14,i zaplaka
data/raw/audio/sm04500602030.wav,105646,3.3,ali se površini ipak razlijevala utiha
data/raw/audio/sm04500604035.wav,61884,1.933,ali sada želim da budem papa
data/raw/audio/sm04500805005.wav,66762,2.085,podigoše je i pregledaše
data/raw/audio/sm04500805022.wav,70126,2.19,zaključiše tako pa načiniše
data/raw/audio/sm04500804087.wav,32714,1.021,dobila si svoje
data/raw/audio/sm04500901064.wav,127404,3.98,kraljevna nije marila nego je trčala dok nije stigla na dvore
data/raw/audio/sm04500301061.wav,181404,5.668,ispade joj iz njedara rupčić sa tri kapi krvi te otplovi s vodenom strujom
data/raw/audio/sm04500804004.wav,72604,2.268,snjeguljica nije ništa posumnjala
data/raw/audio/sm04500802057.wav,79746,2.491,obazre se na to prvi oko sebe
data/raw/audio/sm04500503046.wav,109610,3.424,ode pepeljuga pod ljeskovo drvce i zazva
data/raw/audio/sm04500202056.wav,38126,1.19,div posusta
data/raw/audio/sm04500601052.wav,94204,2.942,a čemu da idem tamo i da ga zovem priupita muž
data/raw/audio/sm04500104031.wav,95884,2.995,iz očiju joj sjevnu oganj a s jezika otrov
data/raw/audio/sm04500102053.wav,55772,1.742,ispred kuće naišao
data/raw/audio/sm04500302126.wav,52596,1.642,a sam se ujutro sakri
data/raw/audio/sm04500103038.wav,64132,2.003,navirale suze na oči
data/raw/audio/sm04500901056.wav,124364,3.885,kad je dobila obećanje žaba zagnjuri u vodu
data/raw/audio/sm04500805066.wav,67326,2.103,ali se spotakoše o grm
data/raw/audio/sm04500702074.wav,80364,2.51,nisu mogle razabrati što je posrijedi
data/raw/audio/sm04500604034.wav,57960,1.81,jesam carica sam
data/raw/audio/sm04500602066.wav,105240,3.287,košutnjak se prostire na pol milje
data/raw/audio/sm04501001008.wav,94284,2.945,i ostavi čovuljka te krenu dalje
data/raw/audio/sm04500805045.wav,54764,1.71,vidje na brijegu stakleni lijes
data/raw/audio/sm04500203016.wav,61228,1.912,to jest našem krojačiću
data/raw/audio/sm04500201017.wav,186728,5.834,ona se naime nadala dobru pazaru a kad tamo od utrška ništa
data/raw/audio/sm04500603031.wav,77804,2.43,rastvoriše se vrata velike prijestolne dvorane
data/raw/audio/sm04500203048.wav,63268,1.976,već ću ja divove srediti
data/raw/audio/sm04500401051.wav,56514,1.765,ustobočila čarobnica
data/raw/audio/sm04500605076.wav,53564,1.673,pjena bjelinom krunila
data/raw/audio/sm04500204139.wav,38124,1.19,umaknuše odande
data/raw/audio/sm04500402020.wav,94326,2.946,pa taj će me kudikamo više voljeti nego stara čarobnica
data/raw/audio/sm04500602019.wav,90446,2.825,ali mu je žena svejednako nabijala uši i govorila
data/raw/audio/sm04500104013.wav,90126,2.815,i u tim riječima ode
data/raw/audio/sm04500801048.wav,222818,6.962,ipak se osjećao kao da mu je velik teret pao sa srca što djevojčicu nije morao ubiti
data/raw/audio/sm04500201042.wav,96844,3.025,ni više ni manje nego sedam ubijenih muha
data/raw/audio/sm04500302002.wav,34842,1.087,upita kralj na kraju
